trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint,ticketing_type
3-R06,0,G00752,05:00:00,05:00:10,Kalideres via Veteran,,,,,,0,0
3-R06,1,G00166,05:07:19,05:07:29,Kalideres via Veteran,0,0,,,,0,0
3-R06,2,G00128,05:20:22,05:20:32,Kalideres via Veteran,0,0,,,,0,0
3-R06,3,G00706,05:24:11,05:24:21,Kalideres via Veteran,0,0,,,,0,0
3-R06,4,G00132,05:25:55,05:26:05,Kalideres via Veteran,0,0,,,,0,0
3-R06,5,G00142,05:32:13,05:32:23,Kalideres via Veteran,,,,,,0,0
3-R06,6,G00148,05:42:39,05:42:49,Kalideres via Veteran,0,0,,,,0,0
3-R06,7,G00151,05:47:12,05:47:22,Kalideres via Veteran,0,0,,,,0,0
3-R06,8,G00153,05:53:11,05:53:21,Kalideres via Veteran,0,0,,,,0,0
3-R06,9,G00702,05:57:19,05:57:29,Kalideres via Veteran,0,0,,,,0,0
3-R06,10,G00154,05:59:38,05:59:48,Kalideres via Veteran,0,0,,,,0,0
3-R06,11,G00156,06:03:22,06:03:32,Kalideres via Veteran,0,0,,,,0,0
3-R06,12,G00159,06:05:46,06:05:56,Kalideres via Veteran,0,0,,,,0,0
3-R06,13,G00161,06:11:37,06:11:47,Kalideres via Veteran,0,0,,,,0,0
4B-R01,0,G00639,05:00:00,05:00:10,Universitas Indonesia,0,0,,,,0,0
4B-R01,1,B07313P,05:02:35,05:02:45,Universitas Indonesia,,,,,,0,0
4B-R01,2,B00799P,05:04:49,05:04:59,Universitas Indonesia,0,0,,,,0,0
4B-R01,3,B03304P,05:06:13,05:06:23,Universitas Indonesia,0,0,,,,0,0
4B-R01,4,B01567P,05:07:23,05:07:33,Universitas Indonesia,0,0,,,,0,0
4B-R01,5,B00025P,05:09:22,05:09:32,Universitas Indonesia,0,0,,,,0,0
4B-R01,6,B01550P,05:10:25,05:10:35,Universitas Indonesia,0,0,,,,0,0
4B-R01,7,P00275,05:11:39,05:11:49,Universitas Indonesia,0,0,,,,0,0
4B-R01,8,B05398P,05:12:44,05:12:54,Universitas Indonesia,0,0,,,,0,0
4B-R01,9,B05685P,05:14:02,05:14:12,Universitas Indonesia,0,0,,,,0,0
4B-R01,10,B05803P,05:15:30,05:15:40,Universitas Indonesia,0,0,,,,0,0
4B-R01,11,B01888P,05:17:20,05:17:30,Universitas Indonesia,0,0,,,,0,0
4B-R01,12,B02658P,05:18:43,05:18:53,Universitas Indonesia,0,0,,,,0,0
4B-R01,13,B05835P,05:19:46,05:19:56,Universitas Indonesia,0,0,,,,0,0
4B-R01,14,B05649P,05:20:46,05:20:56,Universitas Indonesia,0,0,,,,0,0
4B-R01,15,B02718P,05:22:22,05:22:32,Universitas Indonesia,0,0,,,,0,0
4B-R01,16,B00667P,05:23:31,05:23:41,Universitas Indonesia,0,0,,,,0,0
4B-R01,17,B03311P,05:25:24,05:25:34,Universitas Indonesia,0,0,,,,0,0
4B-R01,18,B02559P,05:26:30,05:26:40,Universitas Indonesia,0,0,,,,0,0
4B-R01,19,B02736P,05:28:10,05:28:20,Universitas Indonesia,0,0,,,,0,0
4B-R01,20,B01449P,05:29:37,05:29:47,Universitas Indonesia,0,0,,,,0,0
4B-R01,21,B00938P,05:30:57,05:31:07,Universitas Indonesia,0,0,,,,0,0
4B-R01,22,B02762P,05:32:12,05:32:22,Universitas Indonesia,0,0,,,,0,0
4B-R01,23,B05296P,05:33:33,05:33:43,Universitas Indonesia,0,0,,,,0,0
4B-R01,24,B02918P,05:35:26,05:35:36,Universitas Indonesia,0,0,,,,0,0
4B-R01,25,B02532P,05:36:08,05:36:18,Universitas Indonesia,0,0,,,,0,0
4B-R01,26,B03616P,05:37:50,05:38:00,Universitas Indonesia,0,0,,,,0,0
4B-R01,27,B00907P,05:39:44,05:39:54,Universitas Indonesia,0,0,,,,0,0
4B-R01,28,B05931P,05:41:03,05:41:13,Universitas Indonesia,0,0,,,,0,0
4B-R01,29,B05874P,05:42:27,05:42:37,Universitas Indonesia,0,0,,,,0,0
4B-R01,30,B02277P,05:44:31,05:44:41,Universitas Indonesia,0,0,,,,0,0
4B-R01,31,B05494P,05:47:55,05:48:05,Universitas Indonesia,0,0,,,,0,0
4B-R01,32,B02915P,05:54:52,05:55:02,Universitas Indonesia,0,0,,,,0,0
4B-R01,33,B00374P,05:58:48,05:58:58,Universitas Indonesia,0,0,,,,0,0
4B-R01,34,B05508P,06:00:56,06:01:06,Universitas Indonesia,0,0,,,,0,0
4B-R01,35,B05680P,06:02:03,06:02:13,Universitas Indonesia,0,0,,,,0,0
4B-R01,36,B00726P,06:02:49,06:02:59,Universitas Indonesia,0,0,,,,0,0
4B-R01,37,B02916P,06:04:15,06:04:25,Universitas Indonesia,0,0,,,,0,0
4B-R01,38,B00491P,06:06:44,06:06:54,Universitas Indonesia,0,0,,,,0,0
4B-R01,39,B05408P,06:07:45,06:07:55,Universitas Indonesia,0,0,,,,0,0
4B-R01,40,B02133P,06:09:59,06:10:09,Universitas Indonesia,0,0,,,,0,0
4B-R01,41,B05612P,06:10:43,06:10:53,Universitas Indonesia,0,0,,,,0,0
4B-R01,42,B05463P,06:15:24,06:15:34,Universitas Indonesia,0,0,,,,0,0
4B-R01,43,B05881P,06:16:40,06:16:50,Universitas Indonesia,0,0,,,,0,0
4B-R01,44,B05266P,06:18:28,06:18:38,Universitas Indonesia,0,0,,,,0,0
4B-R01,45,B08215P,06:20:12,06:20:22,Universitas Indonesia,,,,,,0,0
4B-R01,46,B05259P,06:23:24,06:23:34,Universitas Indonesia,0,0,,,,0,0
4B-R01,47,B05569P,06:26:29,06:26:39,Universitas Indonesia,0,0,,,,0,0
4B-R01,48,B05830P,06:34:42,06:34:52,Universitas Indonesia,0,0,,,,0,0
4B-R03,0,G00639,05:00:00,05:00:10,Universitas Indonesia,0,0,,,,0,0
4B-R03,1,B07313P,05:02:35,05:02:45,Universitas Indonesia,,,,,,0,0
4B-R03,2,B03304P,05:07:14,05:07:24,Universitas Indonesia,0,0,,,,0,0
4B-R03,3,B01567P,05:08:24,05:08:34,Universitas Indonesia,0,0,,,,0,0
4B-R03,4,B00025P,05:10:23,05:10:33,Universitas Indonesia,0,0,,,,0,0
4B-R03,5,B01550P,05:11:26,05:11:36,Universitas Indonesia,0,0,,,,0,0
4B-R03,6,P00275,05:12:40,05:12:50,Universitas Indonesia,0,0,,,,0,0
4B-R03,7,B05398P,05:13:45,05:13:55,Universitas Indonesia,0,0,,,,0,0
4B-R03,8,B05685P,05:15:03,05:15:13,Universitas Indonesia,0,0,,,,0,0
4B-R03,9,B05803P,05:16:31,05:16:41,Universitas Indonesia,0,0,,,,0,0
4B-R03,10,B01888P,05:18:21,05:18:31,Universitas Indonesia,0,0,,,,0,0
4B-R03,11,B02658P,05:19:44,05:19:54,Universitas Indonesia,0,0,,,,0,0
4B-R03,12,B05835P,05:20:47,05:20:57,Universitas Indonesia,0,0,,,,0,0
4B-R03,13,B05649P,05:21:47,05:21:57,Universitas Indonesia,0,0,,,,0,0
4B-R03,14,B02718P,05:23:23,05:23:33,Universitas Indonesia,0,0,,,,0,0
4B-R03,15,B00667P,05:24:32,05:24:42,Universitas Indonesia,0,0,,,,0,0
4B-R03,16,B03311P,05:26:25,05:26:35,Universitas Indonesia,0,0,,,,0,0
4B-R03,17,B02559P,05:27:31,05:27:41,Universitas Indonesia,0,0,,,,0,0
4B-R03,18,B02736P,05:29:11,05:29:21,Universitas Indonesia,0,0,,,,0,0
4B-R03,19,B01449P,05:30:25,05:30:35,Universitas Indonesia,0,0,,,,0,0
4B-R03,20,B00938P,05:32:00,05:32:10,Universitas Indonesia,0,0,,,,0,0
4B-R03,21,B02762P,05:33:15,05:33:25,Universitas Indonesia,0,0,,,,0,0
4B-R03,22,B05296P,05:34:36,05:34:46,Universitas Indonesia,0,0,,,,0,0
4B-R03,23,B02918P,05:36:29,05:36:39,Universitas Indonesia,0,0,,,,0,0
4B-R03,24,B02532P,05:37:11,05:37:21,Universitas Indonesia,0,0,,,,0,0
4B-R03,25,B03616P,05:38:53,05:39:03,Universitas Indonesia,0,0,,,,0,0
4B-R03,26,B00907P,05:40:47,05:40:57,Universitas Indonesia,0,0,,,,0,0
4B-R03,27,B05931P,05:42:06,05:42:16,Universitas Indonesia,0,0,,,,0,0
4B-R03,28,B05874P,05:43:30,05:43:40,Universitas Indonesia,0,0,,,,0,0
4B-R03,29,B02277P,05:45:34,05:45:44,Universitas Indonesia,0,0,,,,0,0
4B-R03,30,B05494P,05:48:58,05:49:08,Universitas Indonesia,0,0,,,,0,0
4B-R03,31,B02915P,05:55:55,05:56:05,Universitas Indonesia,0,0,,,,0,0
4B-R03,32,B00374P,05:59:51,06:00:01,Universitas Indonesia,0,0,,,,0,0
4B-R03,33,B05508P,06:01:58,06:02:08,Universitas Indonesia,0,0,,,,0,0
4B-R03,34,B05680P,06:03:06,06:03:16,Universitas Indonesia,0,0,,,,0,0
4B-R03,35,B00726P,06:03:52,06:04:02,Universitas Indonesia,0,0,,,,0,0
4B-R03,36,B02916P,06:05:18,06:05:28,Universitas Indonesia,0,0,,,,0,0
4B-R03,37,B00491P,06:07:47,06:07:57,Universitas Indonesia,0,0,,,,0,0
4B-R03,38,B05408P,06:08:48,06:08:58,Universitas Indonesia,0,0,,,,0,0
4B-R03,39,B02133P,06:11:02,06:11:12,Universitas Indonesia,0,0,,,,0,0
4B-R03,40,B05612P,06:11:46,06:11:56,Universitas Indonesia,0,0,,,,0,0
4B-R03,41,B05463P,06:16:27,06:16:37,Universitas Indonesia,0,0,,,,0,0
4B-R03,42,B05881P,06:17:43,06:17:53,Universitas Indonesia,0,0,,,,0,0
4B-R03,43,B05266P,06:19:31,06:19:41,Universitas Indonesia,0,0,,,,0,0
4B-R03,44,B08215P,06:21:15,06:21:25,Universitas Indonesia,,,,,,0,0
4B-R03,45,B05259P,06:24:27,06:24:37,Universitas Indonesia,0,0,,,,0,0
4B-R03,46,B05569P,06:27:32,06:27:42,Universitas Indonesia,0,0,,,,0,0
4B-R03,47,B05830P,06:35:45,06:35:55,Universitas Indonesia,0,0,,,,0,0
4B-R06,0,B05830P,05:00:00,05:00:10,Stasiun Manggarai,0,0,,,,0,0
4B-R06,1,B05834P,05:05:58,05:06:08,Stasiun Manggarai,0,0,,,,0,0
4B-R06,2,B05514P,05:07:36,05:07:46,Stasiun Manggarai,0,0,,,,0,0
4B-R06,3,B04423P,05:09:38,05:09:48,Stasiun Manggarai,0,0,,,,0,0
4B-R06,4,B00821P,05:11:35,05:11:45,Stasiun Manggarai,0,0,,,,0,0
4B-R06,5,B05464P,05:12:19,05:12:29,Stasiun Manggarai,0,0,,,,0,0
4B-R06,6,B06504P,05:14:04,05:14:14,Stasiun Manggarai,,,,,,0,0
4B-R06,7,B01809P,05:17:15,05:17:25,Stasiun Manggarai,0,0,,,,0,0
4B-R06,8,B01780P,05:20:10,05:20:20,Stasiun Manggarai,0,0,,,,0,0
4B-R06,9,B02269P,05:22:07,05:22:17,Stasiun Manggarai,0,0,,,,0,0
4B-R06,10,B02134P,05:25:21,05:25:31,Stasiun Manggarai,0,0,,,,0,0
4B-R06,11,B05509P,05:26:14,05:26:24,Stasiun Manggarai,0,0,,,,0,0
4B-R06,12,B02017P,05:31:35,05:31:45,Stasiun Manggarai,0,0,,,,0,0
4B-R06,13,B03078P,05:33:18,05:33:28,Stasiun Manggarai,0,0,,,,0,0
4B-R06,14,B02470P,05:34:56,05:35:06,Stasiun Manggarai,0,0,,,,0,0
4B-R06,15,B00693P,05:35:53,05:36:03,Stasiun Manggarai,0,0,,,,0,0
4B-R06,16,B02160P,05:38:09,05:38:19,Stasiun Manggarai,0,0,,,,0,0
4B-R06,17,B02647P,05:39:33,05:39:43,Stasiun Manggarai,0,0,,,,0,0
4B-R06,18,B05716P,05:40:43,05:40:53,Stasiun Manggarai,0,0,,,,0,0
4B-R06,19,B02278P,05:43:27,05:43:37,Stasiun Manggarai,0,0,,,,0,0
4B-R06,20,B01581P,05:45:51,05:46:01,Stasiun Manggarai,0,0,,,,0,0
4B-R06,21,B00185P,05:47:13,05:47:23,Stasiun Manggarai,0,0,,,,0,0
4B-R06,22,B02892P,05:48:18,05:48:28,Stasiun Manggarai,0,0,,,,0,0
4B-R06,23,B00231P,05:49:16,05:49:26,Stasiun Manggarai,0,0,,,,0,0
4B-R06,24,B00731P,05:50:36,05:50:46,Stasiun Manggarai,0,0,,,,0,0
4B-R06,25,B00337P,05:52:09,05:52:19,Stasiun Manggarai,0,0,,,,0,0
4B-R06,26,B02921P,05:53:07,05:53:17,Stasiun Manggarai,0,0,,,,0,0
4B-R06,27,B02300P,05:55:07,05:55:17,Stasiun Manggarai,0,0,,,,0,0
4B-R06,28,B02982P,05:57:09,05:57:19,Stasiun Manggarai,0,0,,,,0,0
4B-R06,29,B00683P,05:58:44,05:58:54,Stasiun Manggarai,0,0,,,,0,0
4B-R06,30,B03183P,05:59:43,05:59:53,Stasiun Manggarai,0,0,,,,0,0
4B-R06,31,B02393P,06:02:11,06:02:21,Stasiun Manggarai,0,0,,,,0,0
4B-R06,32,B02562P,06:04:38,06:04:48,Stasiun Manggarai,0,0,,,,0,0
4B-R06,33,B05686P,06:06:12,06:06:22,Stasiun Manggarai,0,0,,,,0,0
4B-R06,34,B05836P,06:08:25,06:08:35,Stasiun Manggarai,0,0,,,,0,0
4B-R06,35,B02045P,06:09:23,06:09:33,Stasiun Manggarai,0,0,,,,0,0
4B-R06,36,B02426P,06:10:35,06:10:45,Stasiun Manggarai,0,0,,,,0,0
4B-R06,37,B01889P,06:11:14,06:11:24,Stasiun Manggarai,0,0,,,,0,0
4B-R06,38,B04573P,06:12:43,06:12:53,Stasiun Manggarai,0,0,,,,0,0
4B-R06,39,B00105P,06:14:09,06:14:19,Stasiun Manggarai,0,0,,,,0,0
4B-R06,40,B02553P,06:15:32,06:15:42,Stasiun Manggarai,0,0,,,,0,0
4B-R06,41,B01753P,06:17:41,06:17:51,Stasiun Manggarai,0,0,,,,0,0
4B-R06,42,B03334P,06:18:44,06:18:54,Stasiun Manggarai,0,0,,,,0,0
4B-R06,43,B03126P,06:19:18,06:19:28,Stasiun Manggarai,0,0,,,,0,0
4B-R06,44,B02342P,06:20:44,06:20:54,Stasiun Manggarai,0,0,,,,0,0
4B-R06,45,B02456P,06:22:16,06:22:26,Stasiun Manggarai,0,0,,,,0,0
4B-R06,46,B07312P,06:24:54,06:25:04,Stasiun Manggarai,,,,,,0,0
4B-R06,47,B06940P,06:27:40,06:27:50,Stasiun Manggarai,,,,,,0,0
4B-R06,48,B06941P,06:29:52,06:30:02,Stasiun Manggarai,,,,,,0,0
4B-R06,49,P00257,06:37:32,06:37:42,Stasiun Manggarai,0,0,,,,0,0
4B-R06,50,G00639,06:44:03,06:44:13,Stasiun Manggarai,0,0,,,,0,0
4C-L05,0,B07630P,05:00:00,05:00:10,Bundaran Senayan,,,,,,0,0
4C-L05,1,B07620P,05:01:30,05:01:40,Bundaran Senayan,,,,,,0,0
4C-L05,2,B07621P,05:03:18,05:03:28,Bundaran Senayan,,,,,,0,0
4C-L05,3,B07622P,05:05:31,05:05:41,Bundaran Senayan,,,,,,0,0
4C-L05,4,B07623P,05:08:00,05:08:10,Bundaran Senayan,,,,,,0,0
4C-L05,5,B08074P,05:11:41,05:11:51,Bundaran Senayan,,,,,,0,0
4C-L05,6,B02847P,05:13:58,05:14:08,Bundaran Senayan,,,,,,0,0
4C-L05,7,B05805P,05:15:55,05:16:05,Bundaran Senayan,0,0,,,,0,0
4C-L05,8,B01821P,05:18:12,05:18:22,Bundaran Senayan,0,0,,,,0,0
4C-L05,9,B02127P,05:19:29,05:19:39,Bundaran Senayan,0,0,,,,0,0
4C-L05,10,B01606P,05:21:51,05:22:01,Bundaran Senayan,0,0,,,,0,0
4C-L05,11,B00065P,05:24:09,05:24:19,Bundaran Senayan,0,0,,,,0,0
4C-L05,12,B05850P,05:25:19,05:25:29,Bundaran Senayan,0,0,,,,0,0
4C-L05,13,B07258P,05:28:06,05:28:16,Bundaran Senayan,0,0,,,,0,0
4C-L05,14,B07259P,05:30:08,05:30:18,Bundaran Senayan,0,0,,,,0,0
4C-L05,15,B07260P,05:33:39,05:33:49,Bundaran Senayan,0,0,,,,0,0
4C-L05,16,B07261P,05:36:35,05:36:45,Bundaran Senayan,0,0,,,,0,0
4C-L05,17,B08077P,05:38:44,05:38:54,Bundaran Senayan,,,,,,0,0
4C-L05,18,B06425P,05:39:38,05:39:48,Bundaran Senayan,,,,,,0,0
4C-L05,19,B06445P,05:44:46,05:44:56,Bundaran Senayan,0,0,,,,0,0
4C-L05,20,B05003P,05:47:17,05:47:27,Bundaran Senayan,0,0,,,,0,0
4C-L05,21,B05812P,05:49:30,05:49:40,Bundaran Senayan,0,0,,,,0,0
4C-L05,22,B05813P,05:50:59,05:51:09,Bundaran Senayan,0,0,,,,0,0
4C-L05,23,B01468P,05:52:07,05:52:17,Bundaran Senayan,0,0,,,,0,0
4C-L05,24,B05391P,05:53:23,05:53:33,Bundaran Senayan,0,0,,,,0,0
4C-L05,25,B00604P,05:56:58,05:57:08,Bundaran Senayan,0,0,,,,0,0
4C-L05,26,B02503P,05:59:47,05:59:57,Bundaran Senayan,0,0,,,,0,0
4C-L05,27,B02095P,06:01:50,06:02:00,Bundaran Senayan,0,0,,,,0,0
4C-L05,28,B00675P,06:03:30,06:03:40,Bundaran Senayan,0,0,,,,0,0
4C-L05,29,B05775P,06:07:35,06:07:45,Bundaran Senayan,0,0,,,,0,0
4C-L05,30,B00214P,06:11:16,06:11:26,Bundaran Senayan,0,0,,,,0,0
4C-L05,31,B00244P,06:13:24,06:13:34,Bundaran Senayan,0,0,,,,0,0
4C-L05,32,B01835P,06:14:58,06:15:08,Bundaran Senayan,0,0,,,,0,0
4C-L05,33,B00360P,06:16:20,06:16:30,Bundaran Senayan,0,0,,,,0,0
4C-L05,34,B02873P,06:17:38,06:17:48,Bundaran Senayan,0,0,,,,0,0
4C-L05,35,B00611P,06:24:57,06:25:07,Bundaran Senayan,0,0,,,,0,0
4C-L05,36,B05544P,06:26:07,06:26:17,Bundaran Senayan,0,0,,,,0,0
4C-L05,37,B00221P,06:27:39,06:27:49,Bundaran Senayan,0,0,,,,0,0
4C-L05,38,B00222P,06:30:52,06:31:02,JIEP,0,0,,,,0,0
4C-L05,39,B00378P,06:32:59,06:33:09,JIEP,0,0,,,,0,0
4C-L05,40,B00612P,06:34:20,06:34:30,JIEP,0,0,,,,0,0
4C-L05,41,B00589P,06:36:21,06:36:31,JIEP,0,0,,,,0,0
4C-L05,42,B00127P,06:41:32,06:41:42,JIEP,0,0,,,,0,0
4C-L05,43,B01836P,06:43:53,06:44:03,JIEP,0,0,,,,0,0
4C-L05,44,B01837P,06:44:36,06:44:46,JIEP,0,0,,,,0,0
4C-L05,45,B00694P,06:45:28,06:45:38,JIEP,0,0,,,,0,0
4C-L05,46,B02408P,06:47:37,06:47:47,JIEP,0,0,,,,0,0
4C-L05,47,B00326P,06:49:05,06:49:15,JIEP,0,0,,,,0,0
4C-L05,48,B05502P,06:50:47,06:50:57,JIEP,0,0,,,,0,0
4C-L05,49,B05774P,06:52:29,06:52:39,JIEP,0,0,,,,0,0
4C-L05,50,B00790P,06:56:19,06:56:29,JIEP,0,0,,,,0,0
4C-L05,51,B01840P,06:59:30,06:59:40,JIEP,0,0,,,,0,0
4C-L05,52,B05656P,07:01:26,07:01:36,JIEP,0,0,,,,0,0
4C-L05,53,B05564P,07:06:09,07:06:19,JIEP,0,0,,,,0,0
4C-L05,54,B05432P,07:07:13,07:07:23,JIEP,0,0,,,,0,0
4C-L05,55,B02399P,07:08:22,07:08:32,JIEP,0,0,,,,0,0
4C-L05,56,B03187P,07:09:38,07:09:48,JIEP,0,0,,,,0,0
4C-L05,57,B06321P,07:11:02,07:11:12,JIEP,0,0,,,,0,0
4C-L05,58,B03127P,07:13:06,07:13:16,JIEP,0,0,,,,0,0
4C-L05,59,B01964P,07:15:11,07:15:21,JIEP,0,0,,,,0,0
4C-L05,60,B08063P,07:19:53,07:20:03,JIEP,,,,,,0,0
4C-L05,61,B06424P,07:21:45,07:21:55,JIEP,0,0,,,,0,0
4C-L05,62,B08076P,07:22:27,07:22:37,JIEP,,,,,,0,0
4C-L05,63,B07262P,07:24:40,07:24:50,JIEP,0,0,,,,0,0
4C-L05,64,B07263P,07:27:38,07:27:48,JIEP,0,0,,,,0,0
4C-L05,65,B08000P,07:29:44,07:29:54,JIEP,,,,,,0,0
4C-L05,66,B07264P,07:31:03,07:31:13,JIEP,0,0,,,,0,0
4C-L05,67,B05851P,07:35:20,07:35:30,JIEP,0,0,,,,0,0
4C-L05,68,B00826P,07:36:13,07:36:23,JIEP,0,0,,,,0,0
4C-L05,69,B02996P,07:39:01,07:39:11,JIEP,0,0,,,,0,0
4C-L05,70,B02128P,07:41:13,07:41:23,JIEP,0,0,,,,0,0
4C-L05,71,B03890P,07:42:37,07:42:47,JIEP,0,0,,,,0,0
4C-L05,72,B05806P,07:44:55,07:45:05,JIEP,0,0,,,,0,0
4C-L05,73,B07610P,07:46:28,07:46:38,JIEP,,,,,,0,0
4C-L05,74,B07611P,07:49:23,07:49:33,JIEP,,,,,,0,0
4C-L05,75,B07612P,07:50:17,07:50:27,JIEP,,,,,,0,0
4C-L05,76,B07613P,07:51:29,07:51:39,JIEP,,,,,,0,0
4C-L05,77,B07614P,07:54:03,07:54:13,JIEP,,,,,,0,0
4C-L05,78,B07615P,07:56:15,07:56:25,JIEP,,,,,,0,0
4C-L05,79,B07616P,07:57:24,07:57:34,JIEP,,,,,,0,0
4C-L05,80,B07617P,07:59:24,07:59:34,JIEP,,,,,,0,0
4C-L05,81,B07618P,08:00:46,08:00:56,JIEP,,,,,,0,0
4C-L05,82,B07666P,08:01:57,08:02:07,JIEP,,,,,,0,0
4C-L05,83,B07630P,08:02:51,08:03:01,JIEP,,,,,,0,0
4C-R10,0,B00222P,05:00:00,05:00:10,JIEP,0,0,,,,0,0
4C-R10,1,B00378P,05:02:08,05:02:18,JIEP,0,0,,,,0,0
4C-R10,2,B00612P,05:03:32,05:03:42,JIEP,0,0,,,,0,0
4C-R10,3,B00589P,05:05:36,05:05:46,JIEP,0,0,,,,0,0
4C-R10,4,B00127P,05:10:51,05:11:01,JIEP,0,0,,,,0,0
4C-R10,5,B01836P,05:13:43,05:13:53,JIEP,0,0,,,,0,0
4C-R10,6,B01837P,05:14:29,05:14:39,JIEP,0,0,,,,0,0
4C-R10,7,B00694P,05:15:22,05:15:32,JIEP,0,0,,,,0,0
4C-R10,8,B02408P,05:17:33,05:17:43,JIEP,0,0,,,,0,0
4C-R10,9,B00326P,05:19:04,05:19:14,JIEP,0,0,,,,0,0
4C-R10,10,B05502P,05:20:49,05:20:59,JIEP,0,0,,,,0,0
4C-R10,11,B05774P,05:22:33,05:22:43,JIEP,0,0,,,,0,0
4C-R10,12,B00790P,05:26:26,05:26:36,JIEP,0,0,,,,0,0
4C-R10,13,B01840P,05:29:37,05:29:47,JIEP,0,0,,,,0,0
4C-R10,14,B05656P,05:31:33,05:31:43,JIEP,0,0,,,,0,0
4C-R10,15,B05564P,05:36:14,05:36:24,JIEP,0,0,,,,0,0
4C-R10,16,B05432P,05:37:20,05:37:30,JIEP,0,0,,,,0,0
4C-R10,17,B02399P,05:38:29,05:38:39,JIEP,0,0,,,,0,0
4C-R10,18,B03187P,05:39:45,05:39:55,JIEP,0,0,,,,0,0
4C-R10,19,B06321P,05:41:09,05:41:19,JIEP,0,0,,,,0,0
4C-R10,20,B03127P,05:43:14,05:43:24,JIEP,0,0,,,,0,0
4C-R10,21,B01964P,05:45:19,05:45:29,JIEP,0,0,,,,0,0
4C-R10,22,B08063P,05:50:01,05:50:11,JIEP,,,,,,0,0
4C-R10,23,B06424P,05:51:53,05:52:03,JIEP,0,0,,,,0,0
4C-R10,24,B07262P,05:54:39,05:54:49,JIEP,0,0,,,,0,0
4C-R10,25,B07263P,05:57:37,05:57:47,JIEP,0,0,,,,0,0
4C-R10,26,B08000P,05:59:44,05:59:54,JIEP,,,,,,0,0
4C-R10,27,B07264P,06:01:03,06:01:13,JIEP,0,0,,,,0,0
4C-R10,28,B07265P,06:02:45,06:02:55,JIEP,0,0,,,,0,0
4C-R10,29,B05851P,06:05:30,06:05:40,JIEP,0,0,,,,0,0
4C-R10,30,B00826P,06:06:24,06:06:34,JIEP,0,0,,,,0,0
4C-R10,31,B02996P,06:09:12,06:09:22,JIEP,0,0,,,,0,0
4C-R10,32,B02128P,06:11:24,06:11:34,JIEP,0,0,,,,0,0
4C-R10,33,B03890P,06:12:48,06:12:58,JIEP,0,0,,,,0,0
4C-R10,34,B05806P,06:15:06,06:15:16,JIEP,0,0,,,,0,0
4C-R10,35,B07610P,06:16:39,06:16:49,JIEP,,,,,,0,0
4C-R10,36,B07611P,06:19:34,06:19:44,JIEP,,,,,,0,0
4C-R10,37,B07612P,06:20:28,06:20:38,JIEP,,,,,,0,0
4C-R10,38,B07613P,06:21:41,06:21:51,JIEP,,,,,,0,0
4C-R10,39,B07614P,06:24:14,06:24:24,JIEP,,,,,,0,0
4C-R10,40,B07615P,06:26:26,06:26:36,JIEP,,,,,,0,0
4C-R10,41,B07616P,06:27:35,06:27:45,JIEP,,,,,,0,0
4C-R10,42,B07617P,06:29:35,06:29:45,JIEP,,,,,,0,0
4C-R10,43,B07618P,06:30:57,06:31:07,JIEP,,,,,,0,0
4C-R10,44,B07666P,06:32:08,06:32:18,JIEP,,,,,,0,0
4C-R10,45,B07630P,06:32:57,06:33:07,JIEP,,,,,,0,0
4D-L08,0,G00168,05:00:00,05:00:10,Kuningan,0,0,,,,0,0
4D-L08,1,G00171,05:02:59,05:03:09,Kuningan,0,0,,,,0,0
4D-L08,2,G00173,05:06:10,05:06:20,Kuningan,0,0,,,,0,0
4D-L08,3,G00176,05:09:28,05:09:38,Kuningan,0,0,,,,0,0
4D-L08,4,G00179,05:13:24,05:13:34,Kuningan,0,0,,,,0,0
4D-L08,5,G00183,05:15:17,05:15:27,Kuningan,,,,,,0,0
4D-L08,6,G00184,05:17:49,05:17:59,Kuningan,0,0,,,,0,0
4D-L08,7,G00187,05:19:41,05:19:51,Kuningan,,,,,,0,0
4D-L08,8,B08048P,05:22:49,05:22:59,Kuningan,,,,,,0,0
4D-L08,9,G00190,05:26:02,05:26:12,Kuningan,0,0,,,,0,0
4D-L08,10,G00193,05:28:15,05:28:25,Kuningan,0,0,,,,0,0
4D-L08,11,G00195,05:30:28,05:30:38,Kuningan,0,0,,,,0,0
4D-L08,12,G00216,05:35:22,05:35:32,Kuningan,,,,,,0,0
4D-L08,13,G00214,05:37:41,05:37:51,Kuningan,,,,,,0,0
4D-L08,14,G00212,05:40:50,05:41:00,Kuningan,,,,,,0,0
4D-L08,15,B08302P,05:51:06,05:51:16,Kuningan,,,,,,0,0
4D-L08,16,G00699,06:01:14,06:01:24,Kuningan,0,0,,,,0,0
4D-L08,17,G00733,06:05:29,06:05:39,Kuningan,,,,,,0,0
4D-L08,18,G00298,06:09:51,06:10:01,Kuningan,0,0,,,,0,0
4D-L08,19,G00296,06:12:13,06:12:23,Kuningan,0,0,,,,0,0
4D-L08,20,G00292,06:14:03,06:14:13,Kuningan,0,0,,,,0,0
4D-L08,21,G00286,06:16:51,06:17:01,Kuningan,0,0,,,,0,0
4D-L08,22,G00282,06:20:44,06:20:54,Kuningan,0,0,,,,0,0
4D-L08,23,G00280,06:23:04,06:23:14,Kuningan,0,0,,,,0,0
